dataSetIndex,algo_index,query_nums,time
2,8,25,594
2,8,26,1092
2,8,27,598
2,8,28,658
2,8,29,1142
2,8,30,1096
2,8,31,1051
2,8,32,928
2,8,33,1080
2,8,34,312
2,8,35,1033
2,8,36,483
2,8,37,894
2,8,38,813
2,8,39,1226
2,8,40,850
2,8,41,1134
2,8,42,1120
2,8,43,249
2,8,44,1027
2,8,45,581
2,8,46,546
2,8,47,1018
2,8,48,560
2,8,49,1349
2,8,50,1038
2,8,51,594
2,8,52,1001
2,8,53,1198
2,8,54,734
2,8,55,577
2,8,56,585
2,8,57,1124
2,8,58,1007
2,8,59,1132
2,8,60,1090
2,8,61,1126
2,8,62,1010
2,8,63,1166
2,8,64,574
2,8,65,988
2,8,66,410
2,8,67,499
2,8,68,955
2,8,69,1008
2,8,70,1022
2,8,71,343
2,8,72,489
2,8,73,1114
2,8,74,1125
2,8,75,1100
2,8,76,386
2,8,77,394
2,8,78,390
2,8,79,1204
2,8,80,817
2,8,81,1109
2,8,82,413
2,8,83,230
2,8,84,333
2,8,85,1065
2,8,86,585
2,8,87,1070
2,8,88,1027
2,8,89,1141
2,8,90,989
2,8,91,1059
2,8,92,543
2,8,93,544
2,8,94,538
2,8,95,1109
2,8,96,1089
2,8,97,953
2,8,98,1081
2,8,99,1192
2,8,100,445
2,8,101,803
2,8,102,1041
2,8,103,442
2,8,104,781
2,8,105,962
2,8,106,442
2,8,107,526
2,8,108,372
2,8,109,1114
2,8,110,1137
2,8,111,783
2,8,112,947
2,8,113,1006
2,8,114,994
2,8,115,1084
2,8,116,307
2,8,117,499
2,8,118,1089
2,8,119,1037
2,8,120,1192
2,8,121,699
2,8,122,1009
2,8,123,1154
2,8,124,216
2,8,125,549
2,8,126,1081
2,8,127,1121
2,8,128,215
2,8,129,194
2,8,130,1038
2,8,131,1091
2,8,132,1030
2,8,133,111
2,8,134,1191
2,8,135,937
2,8,136,805
2,8,137,587
2,8,138,206
2,8,139,1110
2,8,140,1258
2,8,141,1067
2,8,142,489
2,8,143,447
2,8,144,1314
2,8,145,1058
2,8,146,997
2,8,147,987
2,8,148,1111
2,8,149,997
2,8,150,727
2,8,151,1124
2,8,152,1223
2,8,153,527
2,8,154,1058
2,8,155,1119
2,8,156,1097
2,8,157,938
2,8,158,1100
2,8,159,1116
2,8,160,298
2,8,161,994
2,8,162,804
2,8,163,972
2,8,164,1071
2,8,165,537
2,8,166,1001
2,8,167,624
2,8,168,461
2,8,169,350
2,8,170,94
2,8,171,376
2,8,172,1123
2,8,173,1195
2,8,174,1173
2,8,175,1169
2,8,176,288
2,8,177,1086
2,8,178,1073
2,8,179,1063
2,8,180,520
2,8,181,410
2,8,182,414
2,8,183,819
2,8,184,537
2,8,185,960
2,8,186,869
2,8,187,1220
2,8,188,446
2,8,189,1112
2,8,190,523
2,8,191,364
2,8,192,1163
2,8,193,133
2,8,194,1097
2,8,195,578
2,8,196,969
2,8,197,1096
2,8,198,1055
2,8,199,341
2,8,200,937
